cardId,name,cardSet,type,rarity,mechanics_list,mechanics_count,playerClass,faction,cost,health,attack,collectible,race,artist,text,flavor,locale
BOT_031,Goblin Bomb,The Boomsday Project,Minion,Common,Deathrattle,1,Neutral,,1,2,0,True,Mech,Matt Dixon,[x]<b>Deathrattle:</b> Deal 2 damage\nto the enemy hero.,They're Dr. Boom's babies. His baby boomers.,enUS
BOT_445t,Jo-E Bot,The Boomsday Project,Minion,,None,0,Neutral,Neutral,1,1,1,,Mech,Eva Widermann,,,enUS
BOTA_641,Just Jaraxxus,The Boomsday Project,Spell,,None,0,Neutral,,1,,,,,,Start Survival Puzzle 4-1.,,enUS
BOTA_318,Light and Fire,The Boomsday Project,Spell,,None,0,Neutral,,1,,,,,,Start Lethal Puzzle 3-1.,,enUS
BOTA_509,Loss and Gain,The Boomsday Project,Spell,,None,0,Neutral,,1,,,,,,Start Mirror Puzzle 2-1.,,enUS
BOTA_649,Mal'Ganis and Me,The Boomsday Project,Spell,,None,0,Neutral,,1,,,,,,Start Survival Puzzle B-1.,,enUS
BOT_445,Mecharoo,The Boomsday Project,Minion,Common,Deathrattle,1,Neutral,Neutral,1,1,1,True,Mech,Eva Widermann,<b>Deathrattle:</b> Summon a 1/1 Jo-E Bot.,Its project name was KAN-GA. The little one was R-00.,enUS
BOT_312t,Microbot,The Boomsday Project,Minion,,None,0,Neutral,,1,1,1,,Mech,Vladimir Kafanov,,,enUS
BOTA_529,Noble Sacrifices,The Boomsday Project,Spell,,None,0,Neutral,,1,,,,,,Start Mirror Puzzle 4-1.,,enUS
BOTA_333,Of Pirates and Patrons,The Boomsday Project,Spell,,None,0,Neutral,,1,,,,,,Start Lethal Puzzle B-1.,,enUS
BOT_299,Omega Assembly,The Boomsday Project,Spell,Rare,Discover,1,Warrior,,1,,,True,,Daren Bader,"[x]<b>Discover</b> a Mech. If you\nhave 10 Mana Crystals,\nkeep all 3 cards.",They told Dr. Boom he could only pick one. He disagreed.,enUS
BOTA_309,Quick and Quiet,The Boomsday Project,Spell,,None,0,Neutral,,1,,,,,,Start Lethal Puzzle 2-1.,,enUS
BOTA_420,Quick Attack,The Boomsday Project,Spell,,None,0,Neutral,,1,,,,,,Start Board Clear Puzzle 1-1.,,enUS
BOT_565t,Radioactive Ooze,The Boomsday Project,Minion,,Poisonous#Rush,2,Rogue,,1,1,1,,,Anton Kagounkin,<b>Poisonous</b>\n<b>Rush</b>,,enUS
BOT_402,Secret Plan,The Boomsday Project,Spell,Common,Secret#Discover,2,Hunter,,1,0,0,True,,Anton Zemskov,<b>Discover</b> a <b>Secret</b>.,The secret is... There is no plan!,enUS
BOT_453,Shooting Star,The Boomsday Project,Spell,Common,None,0,Mage,,1,,,True,,Konstantin Turovec,Deal $1 damage to a minion and the minions next to it.,Literally starstruck.,enUS
BOT_020,Skaterbot,The Boomsday Project,Minion,Common,Rush#Magnetic,2,Neutral,,1,1,1,True,Mech,Jim Nelson,<b>Magnetic</b>\n<b>Rush</b>,"""See you later bot""\n- Jaina",enUS
BOT_263,Soul Infusion,The Boomsday Project,Spell,Rare,None,0,Warlock,,1,,,True,,Garrett Hanna,Give the\nleft-most minion in your hand +2/+2.,People called him a soulless monster. We're not sure this is better.,enUS
BOT_102t,Spark,The Boomsday Project,Minion,,Rush,1,Neutral,Neutral,1,1,1,,Elemental,L Chanchai,<b>Rush</b>,,enUS
BOT_558,Test Subject,The Boomsday Project,Minion,Rare,Deathrattle,1,Priest,,1,2,0,True,,Ian Ameling,[x]<b>Deathrattle:</b> Return any\nspells you cast on this\nminion to your hand.,Now I feel... REALLY icky.,enUS
BOTA_631,That's the Spirit,The Boomsday Project,Spell,,None,0,Neutral,,1,,,,,,Start Survival Puzzle 3-1.,,enUS
BOTA_520,The Ol' Switcheroo,The Boomsday Project,Spell,,None,0,Neutral,,1,,,,,,Start Mirror Puzzle 3-1.,,enUS
BOT_568,The Soularium,The Boomsday Project,Spell,Legendary,None,0,Warlock,,1,,,True,,Arthur Bozonnet,"Draw 3 cards.\nAt the end of your turn, discard them.",Worst field trip ever.,enUS
BOTA_437,Tiny Terrors,The Boomsday Project,Spell,,None,0,Neutral,,1,,,,,,Start Board Clear Puzzle 3-1.,,enUS
BOTA_327,Tossing Taters,The Boomsday Project,Spell,,None,0,Neutral,,1,,,,,,Start Lethal Puzzle 4-1.,,enUS
BOTA_621,Up for Auction,The Boomsday Project,Spell,,None,0,Neutral,,1,,,,,,Start Survival Puzzle 2-1.,,enUS
BOT_451,Voltaic Burst,The Boomsday Project,Spell,Rare,Overload#Rush,2,Shaman,,1,,,True,,Zoltan Boros,Summon two 1/1 Sparks with <b>Rush</b>. <b>Overload:</b> (1),"Batteries have three components: Cathode, Anode, and Overload.",enUS
BOTA_612,A Gentle Touch,The Boomsday Project,Spell,,None,0,Neutral,,2,,,,,,Start Survival Puzzle 1-2.,,enUS
BOT_270t,Annoy-o-Tron,The Boomsday Project,Minion,,Taunt#Divine Shield,2,Neutral,,2,2,1,,Mech,,<b>Taunt</b>\n<b>Divine Shield</b>,,enUS
BOT_101,Astral Rift,The Boomsday Project,Spell,Rare,None,0,Mage,Neutral,2,,,True,,A. J. Nazzaro,Add 2 random minions to your hand.,Let's see what's behind rift number one!,enUS
BOT_238p,Big Red Button,The Boomsday Project,Hero Power,,None,0,Warrior,Neutral,2,,,,,Konstantin Turovec,[x]<b>Hero Power</b>\nActivate this turn's\nMech Suit power!,,enUS
BOT_238p2,Blast Shield,The Boomsday Project,Hero Power,,None,0,Warrior,,2,,,,,Konstantin Turovec,<b>Hero Power</b>\nGain 7 Armor.\nSwaps each turn.,,enUS
BOT_033,Bomb Toss,The Boomsday Project,Spell,Common,AffectedBySpellPower,1,Hunter,,2,,,True,,Alex Horley Orlandelli,Deal $2 damage. Summon a 0/2 Goblin_Bomb.,Me throw face.,enUS
BOT_531,Celestial Emissary,The Boomsday Project,Minion,Rare,Battlecry#Spell Damage,2,Mage,Neutral,2,1,2,True,Elemental,L Chanchai,<b>Battlecry:</b> Your next spell_this turn has <b>Spell_Damage +2</b>.,Casting with the stars.,enUS
BOT_414,Cloakscale Chemist,The Boomsday Project,Minion,Common,Divine Shield#Stealth,2,Neutral,,2,2,1,True,,Mauricio Herrera,<b>Stealth</b>\n<b>Divine Shield</b>,Her suit was fitted using a scale model.,enUS
BOT_435,Cloning Device,The Boomsday Project,Spell,Common,Discover,1,Priest,,2,,,True,,Anton Zemskov,<b>Discover</b> a copy of a minion in your opponent's deck.,Zerek got sick of fighting over the remote.,enUS
BOTA_241,Contamination,The Boomsday Project,Spell,,Poisonous,1,Druid,,2,,,,,Jakub Kasper,Give a minion <b>Poisonous</b>.,,enUS
BOT_236,Crystalsmith Kangor,The Boomsday Project,Minion,Legendary,Lifesteal#Divine Shield,2,Paladin,,2,2,1,True,,James Ryman,"<b>Divine Shield</b>, <b>Lifesteal</b>\nYour healing is doubled.","He wants to tank, but Boom always makes him play support.",enUS
BOT_909,Crystology,The Boomsday Project,Spell,Rare,None,0,Paladin,,2,,,True,,Tyler West Studio,[x]Draw two 1-Attack\nminions from your deck.,"""The Light is neither a particle nor a wave. It's more of a juice, really.""",enUS
BOT_438,Cybertech Chip,The Boomsday Project,Spell,Rare,Deathrattle,1,Hunter,,2,,,True,,Garrett Hanna,"Give your minions ""<b>Deathrattle:</b> Add a random Mech to your_hand.""",Goes great with Cyber-Salsa.,enUS
BOT_509,Dead Ringer,The Boomsday Project,Minion,Common,Deathrattle,1,Priest,,2,1,2,True,Mech,Dave Allsop,<b>Deathrattle:</b> Draw a <b>Deathrattle</b> minion from your deck.,Shortstop on N'zoth's softball team.,enUS
BOTA_438,Defiling Demons,The Boomsday Project,Spell,,None,0,Neutral,,2,,,,,,Start Board Clear Puzzle 3-2.,,enUS
BOT_238p4,Delivery Drone,The Boomsday Project,Hero Power,,Discover,1,Warrior,,2,,,,,Konstantin Turovec,<b>Hero Power</b>\n<b>Discover</b> a Mech.\nSwaps_each_turn.,,enUS
BOT_913,Demonic Project,The Boomsday Project,Spell,Common,None,0,Warlock,,2,,,True,,J. Paick & K. Turovec,Each player transforms a random minion in their hand into a Demon.,Another group project where Jaraxxus doesn't do any work.,enUS
BOT_419,Dendrologist,The Boomsday Project,Minion,Rare,Battlecry#Discover,2,Druid,Neutral,2,3,2,True,,Matt Dixon,"<b>Battlecry:</b> If you control a Treant, <b>Discover</b> a spell.","He's teaching his little buddy to talk, but all it says is, ""I am Gloop.""",enUS
BOTA_310,Dinosaur Domination,The Boomsday Project,Spell,,None,0,Neutral,,2,,,,,,Start Lethal Puzzle 2-2.,,enUS
BOTA_445,Dog Days,The Boomsday Project,Spell,,None,0,Neutral,,2,,,,,,Start Board Clear Puzzle 4-2.,,enUS
BOT_093,Elementary Reaction,The Boomsday Project,Spell,Common,None,0,Shaman,Neutral,2,,,True,,Wayne Wu,Draw a card. Copy it if_you played an Elemental last turn.,It's just a Tempest Tantrum.,enUS
BOTA_334,Erratic Explosive,The Boomsday Project,Spell,,None,0,Neutral,,2,,,,,,Start Lethal Puzzle B-2.,,enUS
BOTA_510,Explosive Assault,The Boomsday Project,Spell,,None,0,Neutral,,2,,,,,,Start Mirror Puzzle 2-2.,,enUS
BOT_038,Fireworks Tech,The Boomsday Project,Minion,Rare,Battlecry#Deathrattle,2,Hunter,Neutral,2,1,2,True,,Steve Prescott,"[x]<b>Battlecry:</b> Give a friendly\nMech +1/+1. If it has\n<b>Deathrattle</b>, trigger it.",She learns by trial and error.  Mostly error.,enUS
BOTA_302,Frostbite,The Boomsday Project,Spell,,None,0,Neutral,,2,,,,,,Start Lethal Puzzle 1-2.,,enUS
BOT_907,Galvanizer,The Boomsday Project,Minion,Rare,Battlecry,1,Neutral,,2,2,1,True,Mech,Matt Dixon,[x]<b>Battlecry:</b> Reduce the\nCost of Mechs in your\nhand by (1).,Also known as a power zinc.,enUS
BOT_042t,Gearblade,The Boomsday Project,Weapon,,None,0,Warrior,,2,0,2,,,Jason Kang,,,enUS
BOT_437,Goblin Prank,The Boomsday Project,Spell,Epic,Rush,1,Hunter,,2,,,True,,Mike Azevedo,Give a friendly minion +3/+3 and <b>Rush</b>. It_dies at end of turn.,"""Ha ha! Glork looks ridiculous! ...Glork? Glork?""",enUS
BOT_218t,Guard Bot,The Boomsday Project,Minion,,Taunt,1,Warrior,,2,3,2,,Mech,Sam Nielson,<b>Taunt</b>,,enUS
BOTA_421,Holy Extermination,The Boomsday Project,Spell,,None,0,Neutral,,2,,,,,,Start Board Clear Puzzle 1-2.,,enUS
BOTA_319,Hostile Hoppers,The Boomsday Project,Spell,,None,0,Neutral,,2,,,,,,Start Lethal Puzzle 3-2.,,enUS
BOTA_521,It's in the Stars,The Boomsday Project,Spell,,None,0,Neutral,,2,,,,,,Start Mirror Puzzle 3-2.,,enUS
BOT_238p3,KABOOM!,The Boomsday Project,Hero Power,,None,0,Warrior,,2,,,,,Konstantin Turovec,<b>Hero Power</b>\nDeal $1 damage to all enemies. Swaps each turn.,,enUS
BOT_288,Lab Recruiter,The Boomsday Project,Minion,Common,Battlecry,1,Rogue,,2,2,3,True,,Zoltan Boros,<b>Battlecry:</b> Shuffle 3 copies of a friendly minion into your deck.,Join the chemistry lab! We've got all the solutions.,enUS
BOT_533,Menacing Nimbus,The Boomsday Project,Minion,Common,Battlecry,1,Shaman,,2,2,2,True,Elemental,Daria Tuzova,<b>Battlecry:</b> Add a random Elemental to your hand.,Electra stores her elementals in the cloud.,enUS
BOT_238p6,Micro-Squad,The Boomsday Project,Hero Power,,None,0,Warrior,,2,,,,,Vladimir Kafanov,<b>Hero Power</b>\nSummon three 1/1 Microbots.\nSwaps_each_turn.,,enUS
BOTA_430,No More N'Zoth,The Boomsday Project,Spell,,None,0,Neutral,,2,,,,,,Start Board Clear Puzzle 2-2.,,enUS
BOT_543,Omega Mind,The Boomsday Project,Minion,Epic,Battlecry#Lifesteal,2,Shaman,Neutral,2,3,2,True,,Alex Horley Orlandelli,"[x]<b>Battlecry:</b> If you have 10\nMana Crystals, your spells\n have <b>Lifesteal</b> this turn.","Has a side-business selling her lipstick shade, ""Omega Red.""",enUS
BOTA_451,Plugging Away,The Boomsday Project,Spell,,None,0,Neutral,,2,,,,,,Start Board Clear Puzzle B-2.,,enUS
BOT_283,Pogo-Hopper,The Boomsday Project,Minion,Rare,Battlecry,1,Rogue,,2,1,1,True,Mech,Matt Dixon,[x]<b>Battlecry:</b> Gain +2/+2 for\neach other Pogo-Hopper\nyou played this game.,"Once you hop, you just can't stop!",enUS
BOTA_328,Pride's Fall,The Boomsday Project,Spell,,None,0,Neutral,,2,,,,,,Start Lethal Puzzle 4-2.,,enUS
BOT_600,Research Project,The Boomsday Project,Spell,Common,None,0,Mage,,2,,,True,,J. Paick & K. Turovec,Each player draws 2_cards.,"Abstract: Analyzing systemic applications of coldlight data sets vis-a-vis shuffle-related paradigms. Conclusion: Yay, cards!",enUS
BOTA_517,Ride the Wave,The Boomsday Project,Spell,,None,0,Neutral,,2,,,,,,Start Mirror Puzzle B-2.,,enUS
BOT_067,Rocket Boots,The Boomsday Project,Spell,Common,Rush,1,Warrior,,2,,,True,,Steve Prescott,Give a minion <b>Rush</b>. Draw a card.,This is the happiest moment of Grik's life. We'll miss him.,enUS
BOTA_650,Sharing is Caring,The Boomsday Project,Spell,,None,0,Neutral,,2,,,,,,Start Survival Puzzle B-2.,,enUS
BOTA_530,Shrinking Solutions,The Boomsday Project,Spell,,None,0,Neutral,,2,,,,,,Start Mirror Puzzle 4-2.,,enUS
BOTA_501,Smoldering Shield,The Boomsday Project,Spell,,None,0,Neutral,,2,,,,,,Start Mirror Puzzle 1-2.,,enUS
BOTA_622,Sowing Seeds,The Boomsday Project,Spell,,None,0,Neutral,,2,,,,,,Start Survival Puzzle 2-2.,,enUS
BOT_538,Spark Engine,The Boomsday Project,Minion,Rare,Battlecry#Rush,2,Neutral,,2,1,2,True,Mech,L Chanchai,<b>Battlecry:</b> Add a \n1/1 Spark with <b>Rush</b> to_your hand.,He goes by Bzzzzt Aldrin.,enUS
BOT_222,Spirit Bomb,The Boomsday Project,Spell,Common,None,0,Warlock,Neutral,2,,,True,,Zoltan Boros,Deal $4 damage to a minion and your hero.,Might take a few episodes to power up.,enUS
BOTA_242,Steel Rattler,The Boomsday Project,Minion,,Magnetic#Poisonous,2,Neutral,,2,2,1,,Mech,Arthur Gimaldinov,<b>Magnetic</b>\n<b>Poisonous</b>,,enUS
BOTA_642,Strike Me Down,The Boomsday Project,Spell,,None,0,Neutral,,2,,,,,,Start Survival Puzzle 4-2.,,enUS
BOT_083,Toxicologist,The Boomsday Project,Minion,Common,Battlecry,1,Neutral,,2,2,2,True,,Brian Despain,<b>Battlecry:</b> Give your weapon +1 Attack.,Double-majoring in culinary sciences was definitely a mistake.,enUS
BOTA_200,Undercover Reporter,The Boomsday Project,Minion,,Battlecry,1,Neutral,,2,2,1,,,,<b>Battlecry:</b> Choose a minion. Put two copies of it on top of your deck.,,enUS
BOTA_632,Underhanded Dealing,The Boomsday Project,Spell,,None,0,Neutral,,2,,,,,,Start Survival Puzzle 3-2.,,enUS
BOT_098,Unpowered Mauler,The Boomsday Project,Minion,Rare,None,0,Neutral,,2,4,2,True,Mech,Jim Nelson,Can only attack if you cast a spell this turn.,After a stressful work day it really needs an outlet.,enUS
BOT_309,Upgradeable Framebot,The Boomsday Project,Minion,Common,None,0,Neutral,,2,5,1,True,Mech,Dan Scott,,*Awesome arm not included.,enUS
BOT_035,Venomizer,The Boomsday Project,Minion,Common,Magnetic#Poisonous,2,Hunter,,2,2,2,True,Mech,Tyler Walpole,<b>Magnetic</b>\n<b>Poisonous</b>,Keeps getting banned for toxic behavior.,enUS
BOT_443,Void Analyst,The Boomsday Project,Minion,Rare,Deathrattle,1,Warlock,Neutral,2,2,2,True,Demon,Arthur Bozonnet,<b>Deathrattle:</b> Give all Demons in your hand +1/+1.,Conclusion: Nothing there.,enUS
BOT_042,Weapons Project,The Boomsday Project,Spell,Common,None,0,Warrior,,2,,,True,,J. Paick & K. Turovec,Each player equips a 2/3 Weapon and\ngains 6 Armor.,Harrison Jones was kicked off this project.,enUS
BOT_431,Whirliglider,The Boomsday Project,Minion,Common,Battlecry,1,Neutral,,2,1,2,True,,A. J. Nazzaro,<b>Battlecry:</b> Summon a 0/2_Goblin Bomb.,She's on a bomb voyage.,enUS
BOT_238p1,Zap Cannon,The Boomsday Project,Hero Power,,None,0,Warrior,,2,,,,,Konstantin Turovec,<b>Hero Power</b>\nDeal $3 damage.\nSwaps each turn.,,enUS
BOTA_320,A Corrupted Spirit,The Boomsday Project,Spell,,None,0,Neutral,,3,,,,,,Start Lethal Puzzle 3-3.,,enUS
BOTA_439,A Warrior's Weapons,The Boomsday Project,Spell,,None,0,Neutral,,3,,,,,,Start Board Clear Puzzle 3-3.,,enUS
BOT_559,Augmented Elekk,The Boomsday Project,Minion,Epic,None,0,Neutral,,3,4,3,True,Beast,Luca Zontini,"Whenever you shuffle a card into a deck, shuffle in_an extra copy.","Her friends call her ""Shuffleupugus"".",enUS
BOTA_303,Battle Boar,The Boomsday Project,Spell,,None,0,Neutral,,3,,,,,,Start Lethal Puzzle 1-3.,,enUS
BOT_413,Brainstormer,The Boomsday Project,Minion,Common,Battlecry,1,Neutral,Neutral,3,1,3,True,,Alex Horley Orlandelli,[x]<b>Battlecry:</b> Gain +1 Health\nfor each spell in your hand.,Her hair was always like that.,enUS
BOT_021,Bronze Gatekeeper,The Boomsday Project,Minion,Common,Taunt#Magnetic,2,Neutral,,3,5,1,True,Mech,Ursula Dorada,<b>Magnetic</b>\n<b>Taunt</b>,"""You have my shield! And the rest of me too.""",enUS
BOTA_613,Cleansing Corruption,The Boomsday Project,Spell,,None,0,Neutral,,3,,,,,,Start Survival Puzzle 1-3.,,enUS
BOTA_431,Contamination!,The Boomsday Project,Spell,,None,0,Neutral,,3,,,,,,Start Board Clear Puzzle 2-3.,,enUS
BOTA_212,Cure-All,The Boomsday Project,Minion,,None,0,Neutral,,3,3,3,,Mech,Anton Zemskov,"Whenever a minion is healed, deal 2 damage to the enemy hero.",,enUS
BOT_224,Doubling Imp,The Boomsday Project,Minion,Common,Battlecry,1,Warlock,Neutral,3,2,2,True,Demon,Dave Allsop,<b>Battlecry:</b> Summon a copy of this minion.,What's worse than finding two imps in your lab? Only finding one of them.,enUS
BOTA_511,Dragonslayer,The Boomsday Project,Spell,,None,0,Neutral,,3,,,,,,Start Mirror Puzzle 2-3.,,enUS
BOT_411,Electra Stormsurge,The Boomsday Project,Minion,Legendary,Battlecry,1,Shaman,,3,3,3,True,Elemental,L. Lullabi & K. Turovec,<b>Battlecry:</b> Your next spell this turn casts twice.,"""The coin? You used me for THE COIN!?""",enUS
BOT_550,Electrowright,The Boomsday Project,Minion,Common,Battlecry,1,Neutral,,3,3,3,True,,Cicily He,"<b>Battlecry:</b> If you're holding a spell that costs (5) or more, gain +1/+1.",Carefully assembled from two Electrowrongs.,enUS
BOT_219,Extra Arms,The Boomsday Project,Spell,Rare,None,0,Priest,,3,,,True,,Nicola Saviori,[x]Give a minion +2/+2.\nAdd 'More Arms!' to your\nhand that gives +2/+2.,All the better to hug you with!,enUS
BOTA_643,For Me?,The Boomsday Project,Spell,,None,0,Neutral,,3,,,,,,Start Survival Puzzle 4-3.,,enUS
BOTA_210,Galvanized Golem,The Boomsday Project,Minion,,Aura,1,Neutral,,3,2,5,,,James Ryman,Your 1-Attack minions cost (1) less.,,enUS
BOTA_446,Grumble's Rumble,The Boomsday Project,Spell,,None,0,Neutral,,3,,,,,,Start Board Clear Puzzle 4-3.,,enUS
BOTA_518,Hello Darkness,The Boomsday Project,Spell,,None,0,Neutral,,3,,,,,,Start Mirror Puzzle B-3.,,enUS
BOTA_311,Hot Potato,The Boomsday Project,Spell,,None,0,Neutral,,3,,,,,,Start Lethal Puzzle 2-3.,,enUS
BOTA_502,In a Flash,The Boomsday Project,Spell,,None,0,Neutral,,3,,,,,,Start Mirror Puzzle 1-3.,,enUS
BOTA_231,Incubator,The Boomsday Project,Minion,,Battlecry#Deathrattle,2,Neutral,,3,1,1,,Mech,Slawomir Maniak,<b>Battlecry:</b> Choose a minion.\n<b>Deathrattle:</b> Summon a copy of it.,,enUS
BOT_606,Kaboom Bot,The Boomsday Project,Minion,Common,Deathrattle,1,Neutral,,3,2,2,True,Mech,Tyler West Studio,<b>Deathrattle:</b> Deal 4_damage to a random enemy minion.,More Boom for your buck.,enUS
BOTA_329,Keepers of the Gate,The Boomsday Project,Spell,,None,0,Neutral,,3,,,,,,Start Lethal Puzzle 4-3.,,enUS
BOT_420,Landscaping,The Boomsday Project,Spell,Common,None,0,Druid,Neutral,3,,,True,,Sam Hogg,Summon two 2/2 Treants.,We'll put a happy tree right here... and give him a little friend.,enUS
BOTA_623,Mechanical Medic,The Boomsday Project,Spell,,None,0,Neutral,,3,,,,,,Start Survival Puzzle 2-3.,,enUS
BOT_535,Microtech Controller,The Boomsday Project,Minion,Common,Battlecry,1,Neutral,Neutral,3,1,2,True,,Vladimir Kafanov,<b>Battlecry:</b> Summon two 1/1 Microbots.,"Best-selling author of ""How to Make Friends You Completely Control.""",enUS
BOT_219t,More Arms!,The Boomsday Project,Spell,,None,0,Priest,,3,,,,,Nicola Saviori,Give a minion +2/+2.,,enUS
BOT_286,Necrium Blade,The Boomsday Project,Weapon,Rare,Deathrattle,1,Rogue,,3,,3,True,,Vlad Botos,<b>Deathrattle:</b> Trigger the <b>Deathrattle</b> of a random friendly minion.,Grab death by the handle.,enUS
BOTA_522,Nether Side Up,The Boomsday Project,Spell,,None,0,Neutral,,3,,,,,,Start Mirror Puzzle 3-3.,,enUS
BOT_226,Nethersoul Buster,The Boomsday Project,Minion,Rare,Battlecry,1,Warlock,,3,5,1,True,Demon,Nicola Saviori,<b>Battlecry:</b> Gain +1 Attack for each damage your hero has taken this turn.,Why did the demon cross the streams? To get to The Other Side.,enUS
BOTA_336,Never Go Full Northshire,The Boomsday Project,Spell,,None,0,Neutral,,3,,,,,,Start Lethal Puzzle B-3.,,enUS
BOT_216,Omega Medic,The Boomsday Project,Minion,Rare,Battlecry,1,Priest,,3,4,3,True,,James Ryman,"<b>Battlecry:</b> If you have 10 Mana Crystals, restore #10 Health to your hero.",She feels waiting for healing makes you appreciate it more.,enUS
BOTA_531,Perfect Patrons,The Boomsday Project,Spell,,None,0,Neutral,,3,,,,,,Start Mirror Puzzle 4-3.,,enUS
BOTA_633,Pesky Priest,The Boomsday Project,Spell,,None,0,Neutral,,3,,,,,,Start Survival Puzzle 3-3.,,enUS
BOTA_603,Soul Repressor,The Boomsday Project,Minion,,Deathrattle,1,Warlock,,3,4,,,Mech,Arthur Bozonnet,<b>Deathrattle:</b> Put the lowest Cost Demon from your hand into the battlefield.,,enUS
BOT_251,Spider Bomb,The Boomsday Project,Minion,Rare,Magnetic#Deathrattle,2,Hunter,,3,2,2,True,Mech,Nicola Saviori,<b>Magnetic</b>\n<b>Deathrattle:</b> Destroy a random_enemy_minion.,"Wrecks a dude, any size. Catches thieves, eats those guys. Look out! Here comes a Spider Bomb!",enUS
BOT_308,Spring Rocket,The Boomsday Project,Minion,Common,Battlecry,1,Neutral,,3,1,2,True,Mech,L. Lullabi & K. Turovec,<b>Battlecry:</b> Deal 2 damage.,"Proper grammar would be ""sprung rocket.""",enUS
BOT_103,Stargazer Luna,The Boomsday Project,Minion,Legendary,None,0,Mage,,3,4,2,True,,L. Lullabi & K. Turovec,"After you play the\nright-most card in your hand, draw a card.",She's Dr. Boom's right-hand mage.,enUS
BOTA_422,Stomp the Snail,The Boomsday Project,Spell,,None,0,Neutral,,3,,,,,,Start Board Clear Puzzle 1-3.,,enUS
BOTA_211,Super Soldier,The Boomsday Project,Minion,,Charge,1,Neutral,,3,3,2,,,Josh Harris,"Whenever you summon a minion with 3 or less Attack, give it <b>Charge</b>.",,enUS
BOTA_651,The Path to Victory,The Boomsday Project,Spell,,None,0,Neutral,,3,,,,,,Start Survival Puzzle B-3.,,enUS
BOTA_234,The Stars Align,The Boomsday Project,Spell,,None,0,Neutral,,3,,,,,Eva Widermann,Arrange your minions by their Health.,,enUS
